,Unnamed: 0,model,content,score,creationTime,nickname,productColor,productSales,productSize,userClientShow,userLevelName
31194,31194,华为平板M3,有时候会卡顿不是很顺？？？没有后台限制？软件开着不手动关的话会一直开着,3,2017-04-20 23:14:18,我***大,皓月银,32G,WIFI版,来自京东Android客户端,PLUS会员
31195,31195,华为平板M3,电池不耐用，暂时还没有其他问题，买人参的可以加*,3,2017-04-17 16:12:21,1***1,皓月银,32G,WIFI版,来自京东Android客户端,钻石会员
31196,31196,华为平板M3,保修证明都没有，什么东西，客服也不解决问题，网上买东西就是不好,2,2017-04-16 19:34:26,谢***小,日晖金,64G,WIFI版,来自京东Android客户端,银牌会员
31197,31197,华为平板M3,用了不到三个月出现白点，给发截图，客服妹子居然说看不见,2,2017-04-16 16:24:34,j***9,日晖金,32G,WIFI版,来自微信购物,银牌会员
31198,31198,华为平板M3,收到宝贝，没有描述中的那么好。,3,2017-04-16 15:17:26,-***-,日晖金,32G,WIFI版,来自京东Android客户端,PLUS会员
31199,31199,华为平板M3,"以前我在京东买东西都很少评价的，我太相信京东了，我以为姓刘的不会骗我，当时我买平板的时候虽然没有注意到有东西送（乐视会员一年）但是，确实是有，我看到有就赶紧联系京东客服并且发了截图给她看，但客服告诉我，她们查了，没有看到我有这个送，后面客服说不过我，她就向她们经理反应，第二天京东客服经理给我打电话了，说是给*京豆略表歉意，我当时就不愿意，立马又给我多*,总共就是*相当于*钱，这个经理我也是服了，她的意思就是，你不同意也没办法什么都没有，同意了还有*京豆，当时我心里这个气氛呀！不想再说了。反正自己买东西之前一定要看清楚，要是没有第一时间找客服问，京东就是pian zi！多弄几张图，第一二张是证据，发到社区要六张，没法，随便找了几张，多多见谅，顺便说一下，我是东莞市企石镇深巷村的段友，欢迎大家",2,2017-04-18 08:45:07,回***唇,日晖金,64G,LTE版,来自京东Android客户端,金牌会员
31200,31200,华为平板M3,客户态度不错，物流京东自营的不用说，至于评分为什么给两星说实话我买来的第一个玩了一会游戏就黑屏了，亮不起来第二天早上才亮起来，要不是换货服务态度好我是真的一星都不想给,2,2017-04-18 08:27:59,我执着的爱丶,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
31201,31201,华为平板M3,看视频4个多小时，屏幕显示细腻，不错，唯一要吐槽的是充电时数据线和平板插孔之间的活动间隙较大，而且还不好插。以前有个平板也是这样的现象，一年过后平板的充电插孔直接挂了，还不好维修，所以这个M3也是我担心的,3,2017-04-18 00:10:32,x***o,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31202,31202,华为平板M3,平板配的膜没贴好废了。送的乐次会员卡，上面日期是过期的，问卖家说不知道让我问京东客服，京东客服让我问乐视客服！打了两个客服电话才弄明白，还可以用。你们呀就这点服务效率！送的保护套我都不敢直视。呵呵。现在谈平板吧。唉！华为呀你的分屏做的也太鸡肋了！平板上只有13个应用可以分屏！只有一个那个演示视频可以自由拖动。。。自己的华为视频竟然不能分屏。情何以堪啊！本来打算冲会员的。很多应用都不能分屏！革命未胜利，同志需努力呀！！！,3,2017-04-17 19:02:05,j***五,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31203,31203,华为平板M3,给爸妈买的，东西还不错，就是拿到手才发现这个货后置摄像头居然没有闪光灯，也是醉了，原来成本都是这么节约的「手动黑线」,3,2017-04-20 19:51:06,刘***哥,日晖金,32G,WIFI版,来自京东iPhone客户端,PLUS会员
31204,31204,华为平板M3,先几天再说！现在感觉还不错，不知道还有没有其他毛病？&hellip;,3,2017-04-16 13:14:12,地***冢,日晖金,32G,WIFI版,来自京东Android客户端,金牌会员
31205,31205,华为平板M3,乐视会员卡过期是什么鬼,2,2017-04-16 12:36:06,v***N,皓月银,32G,WIFI版,来自微信购物,银牌会员
31206,31206,华为平板M3,电池电量不是很好,2,2017-04-15 18:32:21,y***7,日晖金,64G,LTE版,来自京东Android客户端,金牌会员
31207,31207,华为平板M3,平板本事不错，就是京东客服服务太差了，自己体会,2,2017-04-17 18:29:14,j***9,皓月银,32G,WIFI版,来自京东iPhone客户端,金牌会员
31208,31208,华为平板M3,好是好，但是连个耳机都没！,3,2017-04-20 14:26:28,j***g,日晖金,32G,WIFI版,来自京东iPhone客户端,银牌会员
31209,31209,华为平板M3,一般般一般般,3,2017-04-20 03:32:17,宽***2,皓月银,32G,WIFI版,来自京东Android客户端,银牌会员
31210,31210,华为平板M3,过年买了mate9，用到现在感觉还是很好。最近打算试试安卓平板就买了m3，用了一天后非常失望，开了性能模式还是有点卡。我都怀疑华为的平板和手机不是同一家公司的。果然是一分价钱一分货，还是继续用ipad算了，可怜安卓跟ios游戏上账号都不互通T^T,2,2017-04-19 23:42:41,F***9,日晖金,64G,WIFI版,来自京东Android客户端,金牌会员
31211,31211,华为平板M3,还可以吧，就是大手机,3,2017-04-19 22:27:46,大***生,皓月银,32G,LTE版,来自京东Android客户端,PLUS会员
31212,31212,华为平板M3,感觉很一般，不是想象的好,3,2017-03-23 19:02:23,j***x,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31213,31213,华为平板M3,京东自己的物流像平板这样的东西都能压成这样，我也是醉了，还有怎么连发票都没有，以后的售后保障能有吗？,3,2017-03-22 15:40:37,j***r,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31214,31214,华为平板M3,电子发票怎么没开？,3,2017-03-22 10:55:24,紀***陽,,,皓月银【32G】WIFI版,来自微信购物,PLUS会员
31215,31215,华为平板M3,屏幕下有明显的白斑 懒得换了 玩着还行 新的都不卡 就是一个大号手机 没一点平板电脑的感觉,3,2017-03-21 23:53:00,花***年,,,日晖金【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31216,31216,华为平板M3,没有ipad好，又长又窄，用了一段时间，感觉非常费电，什么赠品也没有，第一次买平板，不是所有官方标配都有一些赠品吗，想看电影才买的，买来没有用，好多电影用手机自带的app都搜不到，下载的app又没有4k那么清楚，买来就当一个大手机用吧,2,2017-03-21 15:31:50,阳***额,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31217,31217,华为平板M3,只能说我对他的期望太高，样子不怎么好看，太长了，又不宽，屏幕里面还有个小点，不知道是不是脏东西还是什么,3,2017-03-21 13:48:37,j***?,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31218,31218,华为平板M3,华为的品控做得真心不错，平板质量很好，略沉！但是买回来就有点后悔了，安卓系统真心不怎么样，很多软件不兼容，平板简直就是大一号的手机，个人建议还是买ipad！,3,2017-03-21 10:55:45,爱***酒,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31219,31219,华为平板M3,次优品，京东都是次优品，做工真的不行,2,2017-03-21 10:02:11,g***s,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31220,31220,华为平板M3,费电太快,3,2017-03-20 20:04:51,赵***o,,,皓月银【32G】LTE版,来自京东Android客户端,PLUS会员
31221,31221,华为平板M3,屏幕还行，有时会有略微卡顿，要送给老人用的，但是只有一个功能键，不太方便。然后是屏幕太过瘦长，比例不太对，全屏看视频有时会有黑条。电池不耐用，经常需要边用边充。,3,2017-03-20 16:00:05,h***2,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31222,31222,华为平板M3,嘿嘿 平板非常喜欢 但是用到19天的时候 不能充电了 京东官方很好 积极帮助我 所以我又买了一个充电器。,2,2017-03-27 23:08:38,j***z,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31223,31223,华为平板M3,感觉良好，除了自贴保护膜，不是人人都会贴的，下次可以贴好发货么（前提必须下单后）？,3,2017-03-27 20:43:17,j***c,,,皓月银【32G】LTE版,来自京东Android客户端,金牌会员
31224,31224,华为平板M3,买完之后才发现价格和新ipad 一样，后悔死了,3,2017-03-26 22:28:08,m***l,,,日晖金【128G】WIFI版,来自京东iPhone客户端,PLUS会员
31225,31225,华为平板M3,外屏幕下面有一点薄膜残余，送的贴膜没有买的上一个质量好，保护套也一样。,3,2017-03-26 11:25:16,微***心,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31226,31226,华为平板M3,不是给我的。。。。。,3,2017-03-25 22:16:11,j***r,,,日晖金【32G】WIFI版,来自京东iPhone客户端,钻石会员
31227,31227,华为平板M3,还不错吧！就是之前有给送保护套和两个手机膜，但是现在都没有了，有点伤心,3,2017-03-25 17:10:56,j***p,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31228,31228,华为平板M3,很一般，感觉买了之后多少还是有点，，，，，，，没有什么用，说白了，就是一个不能插卡的手机。,3,2017-03-25 16:50:47,W***l,,,日晖金【32G】WIFI版,来自手机QQ购物,银牌会员
31229,31229,华为平板M3,看视频看直播画质差，人物变胖脸变短！滑动网页时文字会变色变模糊，壁纸不清晰，很多游戏下不了，华为的UI系统真不行！,2,2017-03-25 09:19:14,t***t,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31230,31230,华为平板M3,产品用起来还行，只是包裹太随意，配件只有你买高配才送，第一次用华为，电子产品技术还行，但是对其公司形象不敢恭维。,3,2017-03-24 16:56:37,j***4,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
31231,31231,华为平板M3,有点小,3,2017-03-24 15:34:04,l***8,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31232,31232,华为平板M3,买了一个星期屏幕上方就有白斑了，已经寄去维修了了，质量真的次,2,2017-03-03 10:58:43,老***滴,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31233,31233,华为平板M3,第一次送货包装袋是烂的，拒收退货。第二次送货包装还可以，送货速度挺快，第二天就到。再说说平板，用了几天发现两个不爽的地方，一是没有亲情关怀，二是很多app不能横屏，送老人使用不方便。,3,2017-03-02 20:45:11,0***l,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31234,31234,华为平板M3,发货是快，但是物流发错地方了，耽搁了一天，包装超级差，收到的时候箱子都是烂的，一个平板就一个盒子装一个箱，没有任何保护措施，反正到我手上箱子都是烂的，被人拆开过，幸好平板没有被拆,3,2017-03-01 09:50:27,j***m,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31235,31235,华为平板M3,这丫杂看杂像一个大号的华为手机，其他就不说啥了。,2,2017-02-28 20:23:14,2***强,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31236,31236,华为平板M3,第一次买平板，很客观的说:不是很满意。华为m3的系统处理器还是可以的，玩起来很流畅，音质也可以，这是优点。缺点的话，刚拿到手开机设置那会，系统更新重启后指纹、密码解锁就失效了，后来问了客服还原出场设置之后才可以重新使用；还有就是拖影真的好严重，浏览网页字体颜色会有变化，看着我好难受；最后就是像素差了，不过买平板我并不是用来拍照，所以这一点我倒是不在乎。总之，不太满意。,2,2017-03-19 22:00:09,j***h,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31237,31237,华为平板M3,一般,3,2017-03-19 16:35:07,P***M,,,皓月银【32G】LTE版,来自京东Android客户端,金牌会员
31238,31238,华为平板M3,电量耗得快,3,2017-03-19 15:42:12,轩***里,,,日晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31239,31239,华为平板M3,物流超快，上午买的，下午就到了，裸机赠品没有，感觉有点小不爽,3,2017-03-19 12:20:12,fei862181432,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31240,31240,华为平板M3,拖影严重，翻页眼睛都看花了！,2,2017-02-28 18:20:33,1***m,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31241,31241,华为平板M3,不是很理想,2,2017-02-28 17:54:25,j***2,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31242,31242,华为平板M3,这个价位买了有点不值，电池不经用，充电又久。我的OPPO r9s比这好多了，买后悔了,3,2017-03-18 18:27:47,j***j,,,皓月银【32G】LTE版,来自京东Android客户端,金牌会员
31243,31243,华为平板M3,不知道怎么样，用段时间再说，买了之后才知道是裸机，什么也没有送，这次购物宝宝心情不好！感觉商家太小气了！,2,2017-03-18 18:20:29,中***9,,,皓月银【32G】WIFI版,,银牌会员
31244,31244,华为平板M3,什么都好，就是拍照功能不好，拍照像素好差，好像以前国产机的像素，所以我只给3星,3,2017-03-18 11:38:45,m***0,,,日晖金【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31245,31245,华为平板M3,还行吧，画面挺好的，但是，网上所说的拖影的确存在，这是一大败笔,3,2017-03-17 18:57:10,j***o,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31246,31246,华为平板M3,耗电与描述不一，低亮度只有7小时,3,2017-03-16 20:11:58,j***s,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31247,31247,华为平板M3,三星星吧，都是给华为的。第一次用华为的平板或者说手机吧。啥都没送，有一张保护膜塑料的，一个保护费。我是想要乐视会员。平板玩王者荣耀一样的只有30帧，但是一点都不卡，OV两厂的新机都能60帧了，30帧和60帧玩完全是两种体验。2K不能60帧有点遗憾。用我的iPhone和这平板看2K没啥区别。还有想买的亲要注意，这是双4G并不是全网通、双4G不是全网通。还有我的华为手表可以解锁平板,3,2017-02-26 22:10:37,1***p,,,日晖金【64G】LTE版,来自京东iPhone客户端,PLUS会员
31248,31248,华为平板M3,买了几天了，第一次买的时候屏有碎角其他都好，还是退了，这是第二次买，不如第一次买的干净，有指纹，整体比较脏，包括包装里的铁卡扣也有手印，发现贴膜上莫名的跟第一次不同，两个孔，一个孔是摄像头，另外一个很莫名其妙的在边角处，不在不在呼吸灯处～～～音效不错，其他都一般，细节缝隙都不够完美。烂的退了。,3,2017-03-17 23:31:08,小***孩,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31249,31249,华为平板M3,送的膜不是钢化膜,3,2017-03-17 22:10:46,龙***游,,,日晖金【64G】LTE版,来自京东Android客户端,银牌会员
31250,31250,华为平板M3,"刚拿到手
感觉屏幕好大
用一段时间再来评论",3,2017-03-17 19:53:39,融***哥,,,皓月银【32G】LTE版,来自手机QQ购物,银牌会员
31251,31251,华为平板M3,wLAN链接不稳定，有的软件兼容性差,3,2017-03-16 16:04:32,j***g,,,日晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31252,31252,华为平板M3,优点：东西不错，很流畅，也挑不出毛病，物流也很快。缺点：包装收到了就这样了。心痛的很，我看到其他评论也有这个问题，希望你们下手轻一些好不？,3,2017-03-16 14:52:42,不聚不散ko,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31253,31253,华为平板M3,还好吧，除了不能打电话。就是一个屏幕大的手机而已。没什么特色！,3,2017-03-16 10:41:51,请***钱,,,日晖金【32G】WIFI版,来自京东Android客户端,钻石会员
31254,31254,华为平板M3,买完才发现还有32G裸机的，早知道买那个了,3,2017-03-15 13:50:42,秒***里,,,皓月银【32G】WIFI版,,PLUS会员
31255,31255,华为平板M3,挺卡的,3,2017-03-13 21:26:04,屋***王,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31256,31256,华为平板M3,华为的东西是好东西，但是京东这个平台做得真不咋样，包装简单，而且有灰。没没送啥东西，光板子一个，我看其他顾客都送了保护套保护膜之类的。,3,2017-03-13 18:10:47,罗***3,,,日晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31257,31257,华为平板M3,快递箱子里的防震塑料没有包裹着快递，只是敷衍的放在平板电脑盒子上边。东西外表很漂亮，拖影问题是个瑕疵,3,2017-02-24 14:12:43,j***n,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31258,31258,华为平板M3,挺好  用起来也不错  无线网络跟不上  速度慢,3,2017-02-24 09:23:28,你***宠,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31259,31259,华为平板M3,拖影问题很严重，如果是买来刷网页或是看电影就很影响心情!其他方面都很好，屏幕分辨率也不错，，声音立体感强，京东物流很快，晚上下单第二天中午到。希望华为能及时改善吧！,3,2017-02-24 00:52:38,啵***欧,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
31260,31260,华为平板M3,包装只用了一点塑料充气包放在上面，下面都没有，然后南昌发往我这里的车一天只有一班，早上9点到南昌，第二天才到万年，气死。不过东西是还行。,3,2017-02-23 17:54:16,幸***伙,,,日晖金【64G】WIFI版,来自京东Android客户端,金牌会员
31261,31261,华为平板M3,还行吧 对得起这价位,3,2017-02-22 20:06:22,m***8,,,日晖金【64G】WIFI版,,PLUS会员
31262,31262,华为平板M3,"1拖影问题还是存在的 但不严重可以用 建议看书翻页 不要拖动
2安卓平板生态太差劲，适配的hd软件等于没有 只能用手机app顶替
3充电用5v2A的充电头 苹果手机的是1A的 贼慢
4看漫画，pdf还是很好的
5在*比较合算，保护套 保护膜 触摸笔 蓝牙键盘 都有送的
6京东次日达 爽歪歪
7lte版本可以root",3,2017-02-22 18:43:07,撑***树,,,日晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31263,31263,华为平板M3,什么都不赠啊？京东真抠门！也许是离得近的原因派送的挺快，我家开车几分钟就到京东沈阳亚一，坐公交两站地，上午定的下午就到货了，包装也吓我一跳，打开也很失望，挺大个包装就一台小平板，以为有什么赠品呢，你赢了华强兄！,2,2017-02-26 21:15:13,j***e,,,日晖金【64G】LTE版,来自微信购物,银牌会员
31264,31264,华为平板M3,"玩了吗王者荣耀，挺顺畅的。
桌面滑动是有拖影，浏览网页，看pdf也是，不过还在我的可接受范围内。
物理按键真心不错。
屏幕也没有大黑边。
音质真心不错，这个真比ipad mini好多了。
升级到安卓7（emui5）后，更顺畅了，拖影改善了一点点，点点。
送的膜被折到了，贴不合。其他都不错。",3,2017-02-26 15:25:28,j***n,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31265,31265,华为平板M3,电池不耐用,2,2017-02-26 15:13:34,w***9,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31266,31266,华为平板M3,快递不接电话，太不靠谱！,3,2017-03-15 10:03:11,轩***弑,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31267,31267,华为平板M3,有点模糊，送的东西太少,3,2017-03-13 16:41:37,j***r,,,皓月银【32G】WIFI版,来自京东iPhone客户端,银牌会员
31268,31268,华为平板M3,不是很值得，看视频会卡,2,2017-03-12 20:08:47,高***远,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31269,31269,华为平板M3,哎！我买电子产品，真是中了邪了！屏幕有有问题，拖影！不知道别人有吗！反正我的有～,2,2017-03-12 13:21:00,幽***手,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31270,31270,华为平板M3,还可以，就是电量容量太小,3,2017-02-21 15:05:53,j***j,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31271,31271,华为平板M3,用了一段时间，总体感觉良好，没啥大问题，边缘掉了点漆，有点心疼，希望别再掉了。再掉很难看。,2,2017-02-20 20:31:59,李***岐,,,皓月银【32G】LTE版,来自京东iPhone客户端,钻石会员
31272,31272,华为平板M3,感觉有点小，屏幕分辨率太低，摄像头不清晰，问题太多，感觉不是很好,3,2017-02-20 19:45:45,j***俊,,,皓月银【32G】WIFI版,来自京东iPhone客户端,钻石会员
31273,31273,华为平板M3,用了一段时间总的来说一般吧凑合续航没有说的那么牛逼音质确实很不错其他没什么特突出的地方,3,2017-02-20 17:04:57,蓝***了,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31274,31274,华为平板M3,音效很不错。就是啥都不送。拖影还是有的。特别是看新闻看贴吧,3,2017-02-20 15:08:59,戴***手,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31275,31275,华为平板M3,东西看上去不错，刚刚才用，有点不习惯华为的系统！配送的包裹实在是太差啦，没坐任何的保护措施，！！差评！,2,2017-02-20 01:21:18,j***j,,,日晖金【64G】WIFI版,来自京东iPhone客户端,PLUS会员
31276,31276,华为平板M3,"屏幕拖影严重！严重！严重！
其他还是挺好的。尤其外放。
后置摄像头 太渣。",3,2017-02-19 21:34:27,墨***3,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31277,31277,华为平板M3,明显是被用过的，耳机孔有痕迹，而且下载百度贴吧后，登录时竟然跳出别人的手机号吗，这就说不过去了吧，但是整体还说的过去，就是让人心里不爽，果然**名不虚传啊！就这样吧，希望下次买东西不要再这样了。,3,2017-02-19 21:11:37,不***樂,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31278,31278,华为平板M3,有时就卡住了，不太好！,2,2017-02-19 08:17:44,玉***哥,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31279,31279,华为平板M3,真想给差评的  送的乐视一年会员卡没拿到 想想自营店的送货速度还是没给  现在等京东客服联系我 乐视会员卡的问题 等处理好再来评价,2,2017-03-11 11:19:14,A***5,,,日晖金【64G】WIFI版,来自京东Android客户端,PLUS会员
31280,31280,华为平板M3,我是买了东西很少评论的。但这次这个东西买的真的不是很合我意。就指纹解锁实在做的太差了，你要是连用户一个好的开机体验都不能解决，我实在也没兴趣去了解这个平板中其他更多的内容了。,2,2017-03-11 10:26:31,j***a,,,日晖金【64G】WIFI版,来自京东Android客户端,银牌会员
31281,31281,华为平板M3,1888的真不给耳机啊，还在用目前还没感觉怎么样，就是用习惯苹果系统了、用安卓的别扭，看视频播放好像不放放后台、退出来就要重新进、磨合两天看看怎么样吧,3,2017-03-10 18:57:14,帅***授,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31282,31282,华为平板M3,就是大号的手机，一点平板功能都没有,3,2017-03-14 19:45:19,右***弃,,,皓月银【32G】LTE版,来自京东Android客户端,钻石会员
31283,31283,华为平板M3,这个价位的就这样吧！支持国货,3,2017-03-14 16:34:42,c***4,,,日晖金【32G】WIFI版,来自手机QQ购物,PLUS会员
31284,31284,华为平板M3,皓月银的盒子里拿出来是日辉金，真是醉了,3,2017-03-12 12:34:59,流***0,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31285,31285,华为平板M3,性能一般,3,2017-03-11 23:18:34,j***9,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31286,31286,华为平板M3,平板有小磕碰 能明显看出来 自带百度输入法华为版有时很卡  性能不错,3,2017-02-19 08:17:24,k***8,,,皓月银【32G】LTE版,,银牌会员
31287,31287,华为平板M3,"我给一个实际情况的评价。京东给五星，产品只能3星。

买第一台屏幕里面竟然有灰尘（也有可能是坏点），果断退了（苦了京东，在京东买就冲着有好的售后服务）。当天再下单重新订购一台，第二台屏幕无问题，试用几天出现了2次用着的时候机会自动设置静音和振动。一次USB接口旁边那个喇叭竟然会不响，重启解决。品控有待再提高，BUG较多。电池不算太好只能说过得去，安兔兔有92000多分，速度还算可以。色彩过得去，值得批评的就是屏幕拖影非常严重。

买平板真的除了 苹果，小米，华为（系列）真的没有更好的了。

希望可以用耐点，3-5年吧。",3,2017-02-18 22:51:29,l***g,,,日晖金【32G】WIFI版,来自京东Android客户端,金牌会员
31288,31288,华为平板M3,不错,3,2017-03-10 13:44:46,j***q,,,日晖金【32G】WIFI版,来自京东iPhone客户端,银牌会员
31289,31289,华为平板M3,配置略弱后，体验还凑合！主要是急用，要不然等新版！,3,2017-03-10 13:42:37,j***6,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31290,31290,华为平板M3,手机很好，快递服务也不错,3,2017-02-18 13:35:25,j***r,,,日晖金【64G】WIFI版,来自京东Android客户端,PLUS会员
31291,31291,华为平板M3,还可以,2,2017-02-18 11:16:30,茶***淡,,,日晖金【32G】WIFI版,来自京东Android客户端,银牌会员
31292,31292,华为平板M3,板子蛮不错的。没有网上所说的拖影.屏幕失灵等情况。非要吐槽的话就是不支持快充，冲个电慢死了。还有就是最低音量太响了。网上看视频的戴耳机，不然影响家人睡觉。,3,2017-02-18 10:54:22,b***y,,,皓月银【32G】WIFI版,来自京东iPhone客户端,PLUS会员
31293,31293,华为平板M3,与网上说的一样有拖影，看网页不能横屏只能竖着看，不人性，和ipai还是有差距,3,2017-02-17 22:30:22,幸***人,,,皓月银【32G】WIFI版,来自京东iPhone客户端,金牌会员
31294,31294,华为平板M3,感觉网上说的拖影问题是真的存在，看网页看一会就眼睛花，头晕，如果看电视还是不错的，图片显示有些问题，用一段时间在评价好了。没买过别的平板不知道，不过m3目测没有想象中的好，不过也还是支持国产吧。其他没有理由让我购买这个了。跟min4不是一个层次，不多做评论了。,3,2017-03-09 09:33:53,q***6,,,日晖金【32G】WIFI版,来自京东iPhone客户端,金牌会员
31295,31295,华为平板M3,不是说好送平板套的,3,2017-03-08 19:56:15,j***q,,,皓月银【32G】WIFI版,来自京东Android客户端,银牌会员
31296,31296,华为平板M3,买来打开，屏幕上就有指纹，拍照不好拍，哈口气就很明显，唉，虽然东西好着，但买*的很难受，很不爽，就算是退的，好歹给人把机子擦干净吧。机子打开，屏幕很清晰，软件运行流畅，但是看另一个购物网站上说的拖影严重，用用看有没有这个问题，再来追评,2,2017-03-08 13:19:10,我***c,,,日晖金【64G】WIFI版,来自京东Android客户端,金牌会员
31297,31297,华为平板M3,会出现下面这种灰暗区域。慎重买,3,2017-03-08 12:08:22,l***子,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31298,31298,华为平板M3,送给老爸的，没仔细看尺寸，好小啊，就是个大点的手机,3,2017-03-14 15:47:11,j***l,,,日晖金【64G】WIFI版,来自京东iPhone客户端,PLUS会员
31299,31299,华为平板M3,屏幕有个小黑点,3,2017-03-11 15:35:14,j***w,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31300,31300,华为平板M3,刚上手觉得还行,3,2017-03-11 12:14:21,胳***腿,,,皓月银【32G】WIFI版,来自京东iPhone客户端,钻石会员
31301,31301,华为平板M3,这充电速度太慢了，四五个小时才充满，用电到挺快,2,2017-03-11 11:33:16,j***8,,,日晖金【64G】WIFI版,来自京东iPhone客户端,银牌会员
31302,31302,华为平板M3,"平板有几个问题，给华为：
1.有拖影，解决不了，大家可以看官方论坛，不想换了将就用
2.平板尺寸长条形，数字上比苹果大，学过数学都知道，越接近正方形实际使用面积越大，所以这个平板实际使用面积不如mini7.9
3.没有对比就没有好差，续航、厚度和mini没法比
华为需端正态度，耍小聪明糊弄消费者必将走向灭亡
京东好评！",3,2017-02-18 22:17:11,放***者,,,皓月银【32G】WIFI版,来自京东Android客户端,PLUS会员
31303,31303,华为平板M3,屏幕是天马屏，有明显拖影，拉低了整个产品的体验！显得低档产品，系统还不完善，还需要爱对平板专门优化。,2,2017-02-18 20:42:19,s***8,,,皓月银【32G】WIFI版,来自京东Android客户端,钻石会员
31304,31304,华为平板M3,这么贵竟然没有送东西，差评,2,2017-02-18 19:14:27,j***m,,,日晖金【32G】WIFI版,来自京东Android客户端,PLUS会员
31305,31305,华为平板M3,感觉上当了，也没说不能用电信的卡，买来电信卡插上不能用，而且外包装也用电粗糙,3,2017-03-10 11:01:05,j***1,,,日晖金【64G】LTE版,来自京东Android客户端,金牌会员
31306,31306,华为平板M3,买了刚开始用的好好的  不知道怎么回事 后来用的用的音量键就特难按下去了 得使劲按 使劲按还特容易调到最大或者最小 希望能帮忙解决问题,3,2017-03-09 19:07:24,画***居,,,日晖金【64G】WIFI版,,金牌会员
31307,31307,华为平板M3,屏幕清晰，声音外放立体手感很爽。没有闪光灯很可惜，网上传的拖影问题可以接受。没有想象中那么严重。刚打开屏幕很脏，怎么感觉是*货。像别人用过一样。擦干净贴上膜，开机里面没有发现使用痕迹，就那么地吧。懒得深究，用着感觉还行。京东真是快。早上订单，下午五点多就送来了。神速。就是包装太简陋了，一个京东盒子粘一层胶带，都能看到里面的平板。。也许近的原因？。,3,2017-03-05 23:17:10,j***j,,,皓月银【32G】WIFI版,来自京东Android客户端,金牌会员
